Call Count,Called Phone Number,Start Time Min,Start Time Max,Total Duration,Call Start Time,Region,City,Phone Line,Location,Marketing Source,Marketing Medium,Marketing Campaign,Marketing Search Terms,Google Click ID,Google GBRAID,Google Ads Customer ID,Google Analytics Session ID,Google Analytics Client ID,Google Analytics Measurement ID,Google WBRAID,Connected Duration,Total IVR Duration,Landing page,Calling Page,New Sales Call,Serviceable area,New Service Activation,Call Not Answered by Agent,ID name,Audio URL
1,833-474-0582,11/2/25 16:50,11/2/25 16:57,0:07:09,11/2/25 16:51,South,Cary,Mobile,Raleigh Park,Facebook Ad,Paid Social,gig_speed_internet_nov_2025,__,__,__,__,__,dnP7Tsna4PhMNKBR3w,HIn-FwDWBy90,__,0:06:57,0:00:12,www.itelecomservices.com/Phone,www.itelecomservices.com/internet,1,0,0,0,PEXN453,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/PEXN453.mp3
1,833-474-0582,11/9/25 10:58,11/9/25 11:04,0:06:15,11/9/25 11:00,East,Worcester,Mobile,Boston,Display Ad,Banner Ad,whole_home_wifi_fall_promo,__,__,__,__,__,__,__,5qy5dAo6lPo_G4DXT4Tu,0:06:03,0:00:12,__,__,0,0,0,1,CNJ7PW6,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CNJ7PW6.mp3
1,833-474-0582,11/5/25 15:06,11/5/25 15:07,0:01:14,11/5/25 15:06,East,Cambridge,Mobile,Boston,Google Ad,Paid Search,business_class_fiber_prospecting,who provides internet at my address,ocOYXt6Gv0HUwjiKRYFSdgC0,EWZ9p82y3diqyDhrslhF,iehLwsfDX28,zKC7neHz0M2C,R08IR2lYwQcUbzU,bw4pXop3jZne6,__,0:00:50,0:00:24,www.itelecomservices.com/TV,www.itelecomservices.com/Phone,0,0,0,0,6XCQGG5,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/6XCQGG5.mp3
1,833-474-0582,11/11/25 16:38,11/11/25 16:46,0:07:18,11/11/25 16:44,Central,Ludlow,Landline,Springfield,Google Ad,Paid Search,no_contract_internet_always_on,landline phone provider,goxfcByT9_WZ4s_ns4Fr2,PC86UfYVQZHqEyPWdHuBUC,_5tz-Oa12x,XbXw5wijTWSCBd,w2PUJ1xdp6psaeurLTr,yJ6lr1vdsi,__,0:06:54,0:00:24,www.itelecomservices.com/,www.itelecomservices.com/Phone,0,0,0,1,3SZT8DF,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/3SZT8DF.mp3
1,833-474-0582,11/10/25 17:43,11/10/25 17:51,0:07:46,11/10/25 17:44,North,Philadelphia,Landline,Cherry Hill,Google Ad,Paid Search,unlimited_home_phone_q4_2025,internet and tv bundle deals,Nkw70bH9CjkXfDixYF,S2-3xJVf6ZP3Q9RlfP,PU67RFeu0x6Yo,QrcNVOGIFYuAbM6H,4a541N0LiIu7oq8qXEIH,XRJeOwyTYB4,__,0:07:30,0:00:16,www.itelecomservices.com/Phone,www.itelecomservices.com/contact-us,1,1,1,0,JQ3FF5J,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/JQ3FF5J.mp3
1,833-474-0582,11/1/25 15:30,11/1/25 15:37,0:07:04,11/1/25 15:30,Central,Westfield,Mobile,Springfield,Google Ad,Paid Search,fiber_1gig_launch_nonbrand,who provides internet at my address,9tXl4PcV37yKYrh2Qw5jD9TFC,cr99p61_03EyTcUsVqWz70,ItP3g6WIPwcl,mL9Nv6Jt43MMDiic7T,sd9SuG-BW5N0SNpRIg,brKYB-Ydy-a,__,0:06:44,0:00:20,www.itelecomservices.com/packages,www.itelecomservices.com/contact-us,1,1,1,0,93DU4RA,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/93DU4RA.mp3
1,833-474-0582,11/8/25 11:57,11/8/25 11:58,0:01:37,11/8/25 11:57,North,Cherry Hill,Mobile,Cherry Hill,Google Ad,Paid Search,low_price_guarantee_fall_promo,fastest internet in my area,3eUNR6gE_-sFnljORrcI6VE,iiTiktS9cW9o1e_gh-S-,diVMw-wqgZ,e_plty8MbUQr,75KHdE2OwwdQPiyBoeq_,oBX0qQm6rWEA9w,__,0:01:18,0:00:19,www.itelecomservices.com/packages,www.itelecomservices.com/Phone,1,0,0,0,AQZQDZ6,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/AQZQDZ6.mp3
1,833-474-0582,11/5/25 14:48,11/5/25 14:52,0:04:44,11/5/25 14:49,West,Erie,Mobile,Indian Peaks,Google Ad,Paid Search,low_price_guarantee_q4_2025,cheap cable and internet bundle,jCRRlzhtZq-42k_cX2DU5bldu,bG8uXT9_IkDZcUwU75WE3OTeW,zWrGMTi1pr,wj8dJT3RBnWCsScf559G,dky6JWAQqUQMdr6Qj4U3rb,Ctkahnc5TvUX-,__,0:04:32,0:00:12,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/,0,0,0,1,V26E6HB,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/V26E6HB.mp3
1,833-474-0582,11/10/25 20:43,11/10/25 20:44,0:01:15,11/10/25 20:44,West,Erie,Mobile,Centura Mall,Bing Ad,Paid Search,wifi_dead_zone_fix_q4_2025,__,__,__,__,__,cyEdugFIY4EOu4IqJL4xM,UEBCOYkNttGm,__,0:01:03,0:00:12,www.itelecomservices.com/Phone,www.itelecomservices.com/packages/bundle,0,0,0,1,68CGEKG,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/68CGEKG.mp3
1,833-474-0582,11/9/25 17:39,11/9/25 17:48,0:08:51,11/9/25 17:47,East,Cambridge,Mobile,Boston,Postcard,Direct Mail,wifi_dead_zone_fix_always_on,__,__,__,__,__,__,__,__,0:08:37,0:00:14,__,__,0,0,0,1,93EZUZ7,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/93EZUZ7.mp3
1,833-474-0582,11/5/25 12:48,11/5/25 13:00,0:11:55,11/5/25 12:59,South,Chapel Hill,Landline,Richmond,Google Ad,Paid Search,fiber_upgrade_offer_q4_2025,cheap cable and internet bundle,5Yuvnon8do_RYWSn16x,Ak3NYALtaMm4NkB_ihvi2P3,IKPkJI8KFh,ekDmngopM8FxR,h_8g8649L_coUO08,jjOCd-SLn1Eq7Hub,__,0:11:45,0:00:10,www.itelecomservices.com/packages,www.itelecomservices.com/TV,0,0,0,0,2SWND5E,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/2SWND5E.mp3
1,833-474-0582,11/10/25 10:09,11/10/25 10:10,0:01:17,11/10/25 10:09,West,Longmont,Landline,Indian Peaks,Google Ad,Paid Search,unlimited_home_phone_fall_promo,streaming tv service local channels,7obMUJngp3kZ6qRejtYoAn,h4ycnKC7xAEyKKY0kcAnT,DbT9C_GGgAfG,E0QoEzTqu6Q9zOSe3D,11A_cd3MMIMPu1Ezt1-o,yOd2gCFMkFF,__,0:00:58,0:00:19,www.itelecomservices.com/,www.itelecomservices.com/TV,0,0,0,0,ND6NMX2,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/ND6NMX2.mp3
1,833-474-0582,11/12/25 14:25,11/12/25 14:33,0:07:54,11/12/25 14:30,South,Chapel Hill,Mobile,Raleigh Park,Bing Ad,Paid Search,free_installation_promo_brand,__,__,__,__,__,mxKPp6ojI7P_K-,WvrhvNOvi2,__,0:07:41,0:00:13,www.itelecomservices.com/TV,www.itelecomservices.com/,0,0,0,1,ECWHBTT,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/ECWHBTT.mp3
1,833-474-0582,11/12/25 17:26,11/12/25 17:34,0:08:11,11/12/25 17:30,East,Providence,Mobile,Boston,Google Ad,Paid Search,mobile_line_addon_always_on,who provides internet at my address,RI6kWN4GXE5hIq_IY57Rd,RUBYOqzX1MpkBQojAIbr,oQ5sFXYlIiE5TZ,d0QogOmeIh_n6O,AI5rXeT07zpDkqwW,zLNzHxRsjap-Y,__,0:08:00,0:00:11,www.itelecomservices.com/TV,www.itelecomservices.com/contact-us,0,0,0,0,6NXYC6W,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/6NXYC6W.mp3
1,833-474-0582,11/1/25 11:02,11/1/25 11:11,0:09:39,11/1/25 11:09,West,Boulder,Mobile,Centura Mall,Google Ad,Paid Search,fiber_1gig_launch_retarget,landline phone provider,aURShAbsDchLsedT3FKq,CvINtBIhFDBRR3KGhXdjQs,ltyZvGi_559,IxdyMOclG6d9_loMO80,rNkIpz46FQEhD61i,SzwqbWcWakLZ,__,0:09:15,0:00:24,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/contact-us,1,1,1,0,7GYEUCF,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/7GYEUCF.mp3
1,833-474-0582,11/14/25 11:18,11/14/25 11:27,0:08:51,11/14/25 11:21,South,Henrico,Mobile,Richmond,Postcard,Direct Mail,unlimited_home_phone_brand,__,__,__,__,__,__,__,__,0:08:38,0:00:13,__,__,1,1,1,0,JYRU5UF,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/JYRU5UF.mp3
1,833-474-0582,11/12/25 11:20,11/12/25 11:22,0:02:02,11/12/25 11:20,West,Boulder,Mobile,Indian Peaks,SFMC,Email,whole_home_wifi_nov_2025,__,__,__,__,__,__,__,__,0:01:45,0:00:17,__,__,1,1,0,0,ZZ9XTNM,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/ZZ9XTNM.mp3
1,833-474-0582,11/8/25 15:15,11/8/25 15:22,0:07:15,11/8/25 15:15,East,Cambridge,Mobile,Boston,Google Ad,Paid Search,fiber_upgrade_offer_nonbrand,switch internet provider deals,b09VQ2DKbxTGreBgfHd,Dc5lIgY1GOvHx7L7d1_kco,TVcFqPHJQXvgP,d3ZoRSkMRciSAT,PkRrMAkdN9o7Dpb,OL-DfCvBkGcaxMl,__,0:06:50,0:00:25,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/internet,0,0,0,0,WTZ2YT9,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WTZ2YT9.mp3
1,833-474-0582,11/13/25 15:46,11/13/25 15:54,0:08:37,11/13/25 15:52,Central,Hartford,Mobile,Springfield,Google.com,Organic,__,__,__,__,__,__,Cxu5zADP7rhaiRXW2zEK,47OSlEYZTTH3zAF,__,0:08:13,0:00:24,www.itelecomservices.com/internet,www.itelecomservices.com/Phone,1,1,1,0,ZCVR656,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/ZCVR656.mp3
1,833-474-0582,11/15/25 13:58,11/15/25 14:08,0:10:00,11/15/25 13:59,West,Louisville,Mobile,Indian Peaks,Google Ad,Paid Search,whole_home_wifi_q4_2025,internet promo new customer,bPRCPJ8qaCM4JJRrW444y,3ugtSnLFmPtmhRPpXDPQUrRc,XXbmTdmyhooKX1,KrIlFxxnM_A9wMAjiZPM,-1vi1tZUvAKm5bKgL,UDH_95Zylw13V1,__,0:09:39,0:00:21,www.itelecomservices.com/Phone,www.itelecomservices.com/contact-us,1,0,0,0,9UEGP2B,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/9UEGP2B.mp3
1,833-474-0582,11/8/25 17:11,11/8/25 17:12,0:01:14,11/8/25 17:12,South,Raleigh,Landline,Raleigh Park,Display Ad,Banner Ad,business_class_fiber_nov_2025,__,__,__,__,__,__,__,wn-8e5EJkSUQVkikYb,0:00:58,0:00:16,__,__,0,0,0,1,CTXSBUT,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CTXSBUT.mp3
1,833-474-0582,11/5/25 12:09,11/5/25 12:09,0:00:38,11/5/25 12:09,North,Camden,Mobile,Cherry Hill,Google Ad,Paid Search,mobile_line_addon_nov_2025,1 gig fiber plan cost,0NuTdmni3D8i7Ra64I_,z7pHIBd0Fax17ii5mNLh-fI,C7Qf-OlTlEXpis,lvky4kjoyjQ5EuYH1l,ld6fpveKVQe7mO,urZNhMfIwv,__,0:00:19,0:00:19,www.itelecomservices.com/internet,www.itelecomservices.com/packages,0,0,0,1,74JGNTS,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/74JGNTS.mp3
1,833-474-0582,11/8/25 17:56,11/8/25 18:04,0:07:25,11/8/25 18:03,North,Moorestown,Landline,Cherry Hill,Postcard,Direct Mail,triple_play_bundle_q4_2025,__,__,__,__,__,__,__,__,0:07:02,0:00:23,__,__,1,1,1,0,BYCJ5RP,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/BYCJ5RP.mp3
1,833-474-0582,11/4/25 14:52,11/4/25 15:02,0:10:44,11/4/25 14:55,South,Petersburg,Mobile,Raleigh Park,Google Ad,Paid Search,whole_home_wifi_prospecting,1 gig fiber plan cost,wJPINlj9FSus4mEi_MFw,WIFhYX37voXfKOlkz-ATM5vsa,ETUQ5v5aQJi7s,5t34mSpPVrBCV,GxrXN3-9xkQgKNqhLnt3k4,5k6rv9lQ6UteTWM,__,0:10:22,0:00:22,www.itelecomservices.com/contact-us,www.itelecomservices.com/internet,1,1,1,0,P59DW73,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/P59DW73.mp3
1,833-474-0582,11/8/25 16:42,11/8/25 16:47,0:05:50,11/8/25 16:43,West,Longmont,Landline,Indian Peaks,Google Ad,Paid Search,mobile_line_addon_q4_2025,wifi installation same day,jBJGMebLM0XDuG2eDP35ICG,qEEl34msXnc_pV0zZbN,y9YBH3oUnM,bSqJAU-bGS22TwrqT6,pz3NjeRduWlNc9uNLOON0f,rYhF5TJCIpADu,__,0:05:32,0:00:18,www.itelecomservices.com/packages,www.itelecomservices.com/internet,1,0,0,0,M8V8X4Y,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/M8V8X4Y.mp3
1,833-474-0582,11/11/25 9:08,11/11/25 9:22,0:13:47,11/11/25 9:21,West,Louisville,Mobile,Indian Peaks,Google Ad,Paid Search,whole_home_wifi_nov_2025,internet and tv bundle deals,1G6d3X0Vy82uu8acga_5VRGyE,AQXwTppMOOhZdgn6Djiy,rMcv4nSAeOHydn,ITVP30Mj9-E7u,C3a9SUZ17I5eI__93uGUM,j6c7tuOqes-dry,__,0:13:22,0:00:25,www.itelecomservices.com/Phone,www.itelecomservices.com/packages/bundle,0,0,0,1,DWHY9TE,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/DWHY9TE.mp3
1,833-474-0582,11/10/25 11:44,11/10/25 11:57,0:13:07,11/10/25 11:49,West,Nederland,Mobile,Indian Peaks,Google Ad,Paid Search,fiber_1gig_launch_retarget,high speed internet pricing,BNQ4-GE1XCFQ-_l4SGRNG,QrAGjBnyFnBW9mRCy2w,gEuXnScyzleXHc,sWU4bNd--HOHxy,Xs5TcRI6dZ2kB0LjO,AJVChJU3lV,__,0:12:43,0:00:24,www.itelecomservices.com/Phone,www.itelecomservices.com/packages,0,0,0,1,ACTY5EJ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/ACTY5EJ.mp3
1,833-474-0582,11/5/25 16:32,11/5/25 16:39,0:06:37,11/5/25 16:33,West,Boulder,Landline,Indian Peaks,Google Ad,Paid Search,hd_channel_lineup_retarget,cancel cable keep internet,DgX56lgUnqd7gy1ZRDr,71GV5DPBjRjHaUHhheRL,mgP3nbMW4_Nuh,U_cL7ph9hOWMHHc,PPWr8b06Y_tDYB3KTg0f5,r60M76SOyXpd,__,0:06:20,0:00:17,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/TV,0,0,0,0,2F6XCXR,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/2F6XCXR.mp3
1,833-474-0582,11/15/25 10:51,11/15/25 11:04,0:12:45,11/15/25 10:52,Central,Chicopee,Landline,Springfield,Google Ad,Paid Search,streaming_tv_package_q4_2025,best tv and internet package,cSnZ3WFowsNlc8VRaIFIYWD,XSc8MxO96pqDnlBUf9Q5efs,vLw1I9BE9CMBf,JKPf2ujZpfdY7XVEa,pdOZdD41bxy2NEuqcY,UQlQ2tExSo,__,0:12:23,0:00:22,www.itelecomservices.com/TV,www.itelecomservices.com/Phone,0,0,0,1,35PV9PT,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/35PV9PT.mp3
1,833-474-0582,11/13/25 17:32,11/13/25 17:46,0:14:32,11/13/25 17:44,South,Cary,Mobile,Raleigh Park,Google Ad,Paid Search,business_class_fiber_q4_2025,switch internet provider deals,yV6vFMHwlVV8oDvCvowqM3mK,YzSE9UpEXy83QHTKJA0JdG,LsUqJeQo-zMPe,AWQ5FmdoAtBg,mOT79o_LRf1bnsCia,DqCrdOHkF24jV2Gz,__,0:14:08,0:00:24,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/TV,1,1,0,0,RZDQFAQ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/RZDQFAQ.mp3
1,833-474-0582,11/3/25 16:55,11/3/25 17:03,0:07:55,11/3/25 17:02,Central,Westfield,Mobile,Springfield,Google.com,Organic,__,__,__,__,__,__,TkzdPkTb4WccZSEE,jyGOjdWtHAbzWnQ5,__,0:07:43,0:00:12,www.itelecomservices.com/packages,www.itelecomservices.com/internet,0,0,0,1,CX9AWM9,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CX9AWM9.mp3
1,833-474-0582,11/15/25 2:20,11/15/25 2:22,0:01:45,11/15/25 2:21,East,Cambridge,Mobile,Boston,Google Ad,Paid Search,business_class_fiber_nov_2025,fastest internet in my area,tK2F7PsSkZyjTfcR0lBbjFwG,oZ4vwBE-0GIWo_6NKpjNG-5IM,WVJvbl6qnLaAH,dKEyAjpujwl6uyiz52P,6vm9xdasZcm5qAoRboRUz,gZtkTSHM_AmXHfa,__,0:01:30,0:00:15,www.itelecomservices.com/,www.itelecomservices.com/packages,0,0,0,0,WAHVFDT,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WAHVFDT.mp3
1,833-474-0582,11/10/25 17:15,11/10/25 17:21,0:05:54,11/10/25 17:19,South,Richmond,Landline,Raleigh Park,Google Ad,Paid Search,free_installation_promo_nov_2025,cancel cable keep internet,yS6k7LBqcTkNVmAwrKXsw,NcuVH8UsmkWM-O5mvBitGW,jtGIOvkj3gvk,JFkTOY9HbBSFL,uLl3W95XchoBPGDNRZg,lNWkgElttigB,__,0:05:35,0:00:19,www.itelecomservices.com/Phone,www.itelecomservices.com/internet,0,0,0,1,5BYF386,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/5BYF386.mp3
1,833-474-0582,11/3/25 13:25,11/3/25 13:35,0:10:06,11/3/25 13:27,West,Louisville,Mobile,Indian Peaks,Google Ad,Paid Search,low_price_guarantee_fall_promo,cancel cable keep internet,#NAME?,lW1d-8oQs5FlKLwxZ7YVg5lK,OnwTqnAbjyJLCB,zkhKBTnADh9GHkqOBj,lS9WTs-TR3cbtU,w-wSWRvPuI,__,0:09:51,0:00:15,www.itelecomservices.com/Phone,www.itelecomservices.com/internet,1,1,1,0,Y5QF6WU,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/Y5QF6WU.mp3
1,833-474-0582,11/6/25 9:07,11/6/25 9:21,0:13:12,11/6/25 9:08,East,Newton,Mobile,Boston,SFMC,Email,gig_speed_internet_prospecting,__,__,__,__,__,__,__,__,0:12:56,0:00:16,__,__,0,0,0,0,KYH4NAE,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/KYH4NAE.mp3
1,833-474-0582,11/2/25 17:48,11/2/25 17:52,0:03:47,11/2/25 17:48,South,Richmond,Mobile,Raleigh Park,Google Ad,Paid Search,fiber_1gig_launch_q4_2025,landline phone provider,wS1Oig_SIgPKNL1TNKJ7_,ANO1yWDAX23F6_cI7wGpox,nTrc54d5fCtmIL,Vl4hYf3QxGYPq,qNWOzeRRGdIKecLvw8PYQV,jcItv8J6nDYD,__,0:03:36,0:00:11,www.itelecomservices.com/TV,www.itelecomservices.com/Phone,1,0,0,0,2Z72RU2,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/2Z72RU2.mp3
1,833-474-0582,11/13/25 9:11,11/13/25 9:15,0:04:46,11/13/25 9:12,East,Brockton,Mobile,Boston,Google Ad,Paid Search,hd_channel_lineup_nov_2025,internet promo new customer,#NAME?,BMK2kBy45cOGchfxIyM_GMX-R,sIojcfW7Zc_A,TcYHmdj06ncT,aHm-OzwAvY_XjqXcX,Ndfe9EvmdU_l,__,0:04:27,0:00:19,www.itelecomservices.com/contact-us,www.itelecomservices.com/Phone,1,1,1,0,CETEX2N,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CETEX2N.mp3
1,833-474-0582,11/7/25 19:15,11/7/25 19:21,0:05:44,11/7/25 19:17,South,Henrico,Mobile,Raleigh Park,Google Ad,Paid Search,business_class_fiber_nonbrand,home phone service unlimited,4C3fz5hUOb0nW-DQRA,JE5ujsqiMa4W16VQb3Tgm4q6,l-l0TgRcj7GI,3f_3qHTd7Mchp,Qb-gfHhvt9NbdoB,MkTOh1PPdcr,__,0:05:19,0:00:25,www.itelecomservices.com/Phone,www.itelecomservices.com/TV,1,1,1,0,ZYPXSAV,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/ZYPXSAV.mp3
1,833-474-0582,11/1/25 10:26,11/1/25 10:33,0:06:31,11/1/25 10:29,South,Chapel Hill,Mobile,Raleigh Park,Google Ad,Paid Search,low_price_guarantee_retarget,internet no contract,PPHIn3JzGuKUtykiMf,G8YGMg60AYTT9PHBse9mhPiZI,qi2_JZe3bsHd0b,HUMGFTcTewhf4,MDvIUz-QR3_heDcXhL9Uv,l5ApGhiBXchJWxf,__,0:06:18,0:00:13,www.itelecomservices.com/contact-us,www.itelecomservices.com/internet,0,0,0,0,EX4KD4Y,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/EX4KD4Y.mp3
1,833-474-0582,11/12/25 16:10,11/12/25 16:22,0:11:37,11/12/25 16:18,Central,Enfield,Mobile,Springfield,Display Ad,Banner Ad,hd_channel_lineup_q4_2025,__,__,__,__,__,__,__,vrO7CsBJO3DHXpvN8ya,0:11:25,0:00:12,__,__,1,1,1,0,HXGCQTH,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/HXGCQTH.mp3
1,833-474-0582,11/7/25 8:50,11/7/25 9:03,0:12:28,11/7/25 9:00,East,Boston,Mobile,Boston,Google Ad,Paid Search,streaming_tv_package_always_on,internet promo new customer,opx7PUxoMHmTFKm6Eq,yf3Deern6YjSrV2kn56C0dv,z0LdUNoUFs,8Qqx-Ak3pNgkgUX25,S9Lek7bsxTVITyA,ofQbLI9GZrQOJRm,__,0:12:17,0:00:11,www.itelecomservices.com/contact-us,www.itelecomservices.com/,0,0,0,0,5FPQ8HV,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/5FPQ8HV.mp3
1,833-474-0582,11/15/25 17:42,11/15/25 17:55,0:12:45,11/15/25 17:53,South,Raleigh,Landline,Richmond,Google Ad,Paid Search,no_contract_internet_prospecting,gigabit internet plans,l9YHsUH__jja8Ud9VeIayY6U1,RyuqxT1dEmPZoUjwb-a,XMQj6mj5IsWH4b,S2KIxFbA-JJchXsDuw,u3iLKdxzVDV3dI,4NPD2C6DzV,__,0:12:34,0:00:11,www.itelecomservices.com/contact-us,www.itelecomservices.com/internet,1,1,1,0,T8P3TKB,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/T8P3TKB.mp3
1,833-474-0582,11/4/25 8:38,11/4/25 8:52,0:14:21,11/4/25 8:48,East,Providence,Mobile,Boston,SFMC,Email,mobile_line_addon_always_on,__,__,__,__,__,__,__,__,0:14:00,0:00:21,__,__,0,0,0,1,7KDJT2D,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/7KDJT2D.mp3
1,833-474-0582,11/11/25 12:47,11/11/25 12:53,0:05:52,11/11/25 12:49,South,Durham,Mobile,Richmond,SFMC,Email,tv_internet_bundle_brand,__,__,__,__,__,__,__,__,0:05:39,0:00:13,__,__,1,1,1,0,CYC6SGY,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CYC6SGY.mp3
1,833-474-0582,11/4/25 13:44,11/4/25 13:48,0:03:03,11/4/25 13:46,West,Erie,Mobile,Indian Peaks,Google Ad,Paid Search,wifi_dead_zone_fix_always_on,internet promo new customer,7d0W5xOdZ5Qwu238l0,E1ONS3JCwWiyJw2h8jfbv,Sx1a2zk56O42,X3bBMQSeYedOa5,AHalfM_4PWE3oCCV1zmyy,xx00wIU2uk3,__,0:02:44,0:00:19,www.itelecomservices.com/,www.itelecomservices.com/packages/bundle,0,0,0,0,X5DHBBW,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/X5DHBBW.mp3
1,833-474-0582,11/8/25 10:33,11/8/25 10:43,0:10:35,11/8/25 10:35,West,Louisville,Landline,Indian Peaks,Bing Ad,Paid Search,streaming_tv_package_q4_2025,__,__,__,__,__,1Rz9HBQ6-M9KgMx0CqH,s5LxPPBi6V2-5,__,0:10:21,0:00:14,www.itelecomservices.com/TV,www.itelecomservices.com/internet,0,0,0,0,S3X6YJ6,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/S3X6YJ6.mp3
1,833-474-0582,11/6/25 16:29,11/6/25 16:29,0:00:10,11/6/25 16:29,West,Boulder,Mobile,Centura Mall,Google Ad,Paid Search,unlimited_home_phone_brand,1 gig fiber plan cost,GN7uK3OEaqE0WJEbk-,0Tc4MrxoL0mG8TVx00RCv,77MaN6HpiWXDN,Srx3Y0br6Eo3i6Wy1CeS,jKhvFxH0M1NwgLF2n3fLk,tuiCDChKbUWPGe,__,0:00:00,0:00:10,www.itelecomservices.com/,www.itelecomservices.com/packages,0,0,0,1,NEVGM4A,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/NEVGM4A.mp3
1,833-474-0582,11/8/25 9:51,11/8/25 10:02,0:10:57,11/8/25 9:54,North,Philadelphia,Mobile,Cherry Hill,Display Ad,Banner Ad,wifi_dead_zone_fix_fall_promo,__,__,__,__,__,__,__,lxpFs2HtEzHNUGSacgta,0:10:47,0:00:10,__,__,0,0,0,0,4VR6KKN,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/4VR6KKN.mp3
1,833-474-0582,11/13/25 10:54,11/13/25 11:05,0:10:49,11/13/25 11:02,Central,Holyoke,Mobile,Springfield,Google Ad,Paid Search,hd_channel_lineup_brand,gigabit internet plans,9uzikLucIG7qNi3vh9,6BDh5i96sl1vyQr9pHVZIBD,1yhJ0Q2z_t8IgU,GGSQ6u_6QnN1blvI,UZzSjoeL1k85XYdM,NHcaRdapNmQ_s-5v,__,0:10:36,0:00:13,www.itelecomservices.com/,www.itelecomservices.com/packages,1,1,1,0,SP3NC7C,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/SP3NC7C.mp3
1,833-474-0582,11/14/25 10:54,11/14/25 10:59,0:04:37,11/14/25 10:58,South,Cary,Mobile,Raleigh Park,Prime Time Ad,TV Ad,low_price_guarantee_brand,__,__,__,__,__,__,__,__,0:04:13,0:00:24,__,__,1,0,0,0,MTBYFAQ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/MTBYFAQ.mp3
