Call Count,Called Phone Number,Start Time Min,Start Time Max,Total Duration,Call Start Time,Region,Division,City,Phone Line,Location,Marketing Source,Marketing Medium,Marketing Campaign,Marketing Search Terms,Google Click ID,Google GBRAID,Google Ads Customer ID,Google Analytics Session ID,Google Analytics ID 1,Google Analytics ID 2,Google WBRAID,Connected Duration,Total IVR Duration,Landing Page,Calling Page,Specialty,New Patient,Existing Patient,Not Answered by Agent,Appointment Booked,Appointment Rescheduled,ID name,Audio URL
1,877-214-8220,2026-08-04 13:25:50,2026-08-04 13:26:05,00:00:15,2026-08-04 13:25:51,Northeast,New England,Providence,Mobile,St. Luke's Orthopedic Center,Display Ad,Banner Ad,Same_Day_Appointments,__,__,__,__,__,__,__,brm7rP-51Dmgy,0:00:02,0:00:13,__,__,Oncology,1,0,0,1,0,CVCD6DF,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/CVCD6DF.mp3
1,877-214-8220,2026-08-11 10:58:24,2026-08-11 11:08:14,00:09:50,2026-08-11 11:06:54,Midwest,Gulf Coast,Gulfport,Mobile,Associates Orthopedic Medicine,Facebook Ad,Paid Social,Orthopedic_Experts_You_Trust,__,__,__,__,__,lRbuYLdb6dTa5rOyr,Bg1wS8n0W55Gt3,__,0:09:27,0:00:23,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/oncology,Pediatrics,0,1,0,0,1,ZCKYKCW,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/ZCKYKCW.mp3
1,877-214-8220,2026-08-14 16:48:45,2026-08-14 16:59:25,00:10:40,2026-08-14 16:50:33,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Bing Ad,Paid Search,Now_Accepting_New_Patients,__,__,__,__,__,OzywPk_KedgVXgYKx,VlnjpCJx9p6O2nRmbXNUu,__,0:10:27,0:00:13,www.surfsidehealthcare.com/,www.surfsidehealthcare.com/family_practice,0,0,0,1,0,0,3QAVA92,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/3QAVA92.mp3
1,877-214-8220,2026-08-31 12:42:51,2026-08-31 12:53:30,00:10:39,2026-08-31 12:52:49,Midwest,Southeast,Columbia,Landline,Elizabeth Medical Center,Google Ad,Paid Search,Pediatric_Specialists_Near_You,walk in clinic near me,x7jfa8qaugV1wsj9hCh,TE4OiKHK,95sdGZRSfM0Sy,y2WJvJLa86q7nLs-6Tl4z,CWgL3QnMETew6P6pMu,DCxNfD2MKTJ5,__,0:10:15,0:00:24,www.surfsidehealthcare.com/oncology,www.surfsidehealthcare.com/family_practice,Orthopedic,0,1,0,0,1,BJTAKTU,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/BJTAKTU.mp3
1,877-214-8220,2026-08-04 14:58:47,2026-08-04 15:06:18,00:07:31,2026-08-04 15:03:56,Midwest,Gulf Coast,Mobile,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,World_Class_Care,family practice accepting new patients,prKjCIBL,A5hEaGaUwt9iB0kET,JQQAJt7CP8,UF8x8dPmY4ciZneibS3E,1X81E6V4N3uYuyVCof8,T26VzEBEKBqFRgBA9Ev,__,0:07:06,0:00:25,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/orthopedic,Urology,1,0,0,1,0,564B2AC,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/564B2AC.mp3
1,877-214-8220,2026-08-31 15:41:29,2026-08-31 15:49:02,00:07:33,2026-08-31 15:45:22,Northeast,New England,Worcester,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Trusted_Family_Care,family practice accepting new patients,9NhcBbnNKZiaR7,I6DgkX668y0nSiFbCART,hXHE7FmLJXiBVYBuTNoCe,xk1qF1QG2rHLU_wNNXgi9t,oGZRnMryS6wXK55GbfKtPY,jfipKmSWGPv-q,__,0:07:09,0:00:24,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/orthopedic,Oncology,1,0,0,1,0,A92RH9Z,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/A92RH9Z.mp3
1,877-214-8220,2026-08-08 02:21:03,2026-08-08 02:22:34,00:01:31,2026-08-08 02:22:18,Northeast,New England,New Haven,Mobile,St. Luke's Orthopedic Center,Facebook Ad,Paid Social,Rated_Top_Oncology,__,__,__,__,__,W3p720BpaO_rs,n_g_R3-Ev54Bjmb,__,0:01:11,0:00:20,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/billing_and_administration,Lab,1,0,0,1,0,8DD3D2S,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/8DD3D2S.mp3
1,877-214-8220,2026-08-08 17:11:38,2026-08-08 17:19:29,00:07:51,2026-08-08 17:16:29,Midwest,Gulf Coast,Pensacola,Mobile,Associates Orthopedic Medicine,SFMC,Email,Pediatric_Specialists_Near_You,__,__,__,__,__,__,__,__,0:07:36,0:00:15,__,__,Lab,0,1,0,0,0,QXPR8GX,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/QXPR8GX.mp3
1,877-214-8220,2026-08-14 11:32:16,2026-08-14 11:40:42,00:08:26,2026-08-14 11:40:25,Northeast,New England,Portland,Mobile,St. Luke's Orthopedic Center,Google.com,Organic,__,__,__,__,__,__,7G_6xfSzh5g,QieVn3uEyIcvq-0,__,0:08:04,0:00:22,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/,0,0,0,1,0,0,7VQ23W8,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/7VQ23W8.mp3
1,877-214-8220,2026-08-22 10:57:07,2026-08-22 11:08:42,00:11:35,2026-08-22 11:04:13,Midwest,Southeast,Atlanta,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Urgent_Care_Open_Late,same day appointment doctor,Q5dNY9B2WUQXQpz8FF,jTREs4SSTpKmXrRcmnxdA,uySOMNnGaESC,GX6qv9BRJmWFPvWm,ynPFhopNOTXVrnOdmES,BHJpO0-kPR2jz-,__,0:11:10,0:00:25,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/,Orthopedic,1,0,0,0,0,CXKBV34,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/CXKBV34.mp3
1,877-214-8220,2026-08-23 11:38:47,2026-08-23 11:38:50,00:00:03,2026-08-23 11:38:50,Midwest,Gulf Coast,New Orleans,Mobile,Associates Orthopedic Medicine,Google.com,Organic,__,__,__,__,__,__,QaQ1S3AL2yXsbirzGHu,BaIPMXq0Vr,__,0:00:00,0:00:03,www.surfsidehealthcare.com/urgent-care,www.surfsidehealthcare.com/orthopedic,Orthopedic,1,0,0,0,0,MJJC28M,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/MJJC28M.mp3
1,877-214-8220,2026-08-20 16:31:08,2026-08-20 16:35:39,00:04:31,2026-08-20 16:35:36,Midwest,Gulf Coast,Houston,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Board_Certified_Specialists,childrens doctor near me,9yM4Fj7hy0rRstQgP,XhHQ1S6TKVS-t4H0Y4,9xdzOZ0eLh4A,7pcWN9RMJA5O3,YSSl_fyeUDcmT,t8poIxkd0_g8aC1YmUYH,__,0:04:17,0:00:14,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/orthopedic,Urology,0,1,0,0,0,UUTRJ5Q,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/UUTRJ5Q.mp3
1,877-214-8220,2026-08-23 12:00:00,2026-08-23 12:01:33,00:01:33,2026-08-23 12:00:26,Midwest,Gulf Coast,Gulfport,Mobile,Associates Orthopedic Medicine,Display Ad,Banner Ad,Same_Day_Appointments,__,__,__,__,__,__,__,DG_ewfwaBMQtf1JRF,0:01:22,0:00:11,__,__,0,0,0,1,0,0,23DE25G,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/23DE25G.mp3
1,877-214-8220,2026-08-01 16:48:01,2026-08-01 16:50:25,00:02:24,2026-08-01 16:48:44,Midwest,Southeast,Augusta,Landline,Elizabeth Medical Center,Google Ad,Paid Search,Orthopedic_Experts_You_Trust,best orthopedic specialist,BNsRVy5Ue,UIdd9vkeuvjVgw-2Dxe47,rq-q7fEZmc0,xFroKI4Epup,5GNrp6ZNLR-np0C-,topoTOtvHjsSHvPlkuYPk,__,0:02:05,0:00:19,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/family_practice,Orthopedic,0,1,0,0,1,FS9KASC,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/FS9KASC.mp3
1,877-214-8220,2026-08-14 13:39:31,2026-08-14 13:50:59,00:11:28,2026-08-14 13:49:30,Midwest,Gulf Coast,Pensacola,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Compassionate_Care_Close_to_Home,sports injury doctor,sBSNVoB7U1RUhxcEmuRSO,fGCXOZPtFZf4uU_h,iArz6wD1,aETGeymFengnvDhQpdKYVA,yx51ckVfZh6NmkgLAQ,FQ-8h4zS6o28,__,0:11:14,0:00:14,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/family_practice,Radiology,1,0,0,0,0,UJPA5RT,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/UJPA5RT.mp3
1,877-214-8220,2026-08-01 08:10:00,2026-08-01 08:14:08,00:04:08,2026-08-01 08:11:13,Midwest,Gulf Coast,Biloxi,Landline,Associates Orthopedic Medicine,Google.com,Organic,__,__,__,__,__,__,Fbr3J3V_llwEeBB,j1xmkOHpXsQry2,__,0:03:53,0:00:15,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/family_practice,0,0,0,1,0,0,6QGWHFX,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/6QGWHFX.mp3
1,877-214-8220,2026-08-19 10:58:56,2026-08-19 11:09:36,00:10:40,2026-08-19 11:01:57,Midwest,Gulf Coast,Houston,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Same_Day_Appointments,best orthopedic specialist,vw6ixNH-zSRCBjE,7Pca0JeApyLq-uhqCLy,E-a788HSLkpK5U,ap70GPW4uzG-pHPtyN,IjqBvYDl,55JRSZGz9uBuHpJ3Bils,__,0:10:30,0:00:10,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/orthopedic,Oncology,1,0,0,1,0,UDMYCW8,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/UDMYCW8.mp3
1,877-214-8220,2026-08-21 08:36:16,2026-08-21 08:40:37,00:04:21,2026-08-21 08:40:05,Midwest,Southeast,Atlanta,Landline,Elizabeth Medical Center,Facebook Ad,Paid Social,Board_Certified_Specialists,__,__,__,__,__,zw6vBQqHwRnwlYqONHek,bUU7KsxEpyiYE8,__,0:03:57,0:00:24,www.surfsidehealthcare.com/oncology,www.surfsidehealthcare.com/orthopedic,Orthopedic,1,0,0,1,0,N9UJBWS,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/N9UJBWS.mp3
1,877-214-8220,2026-08-10 16:32:37,2026-08-10 16:37:20,00:04:43,2026-08-10 16:33:52,Midwest,Gulf Coast,Mobile,Landline,Associates Orthopedic Medicine,Display Ad,Banner Ad,Now_Accepting_New_Patients,__,__,__,__,__,__,__,nScQEWj3RKay9,0:04:18,0:00:25,__,__,Pediatrics,0,1,0,0,1,UH2AKKR,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/UH2AKKR.mp3
1,877-214-8220,2026-08-13 08:31:35,2026-08-13 08:41:57,00:10:22,2026-08-13 08:40:31,Midwest,Gulf Coast,New Orleans,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Urgent_Care_Open_Late,family doctor accepting new patients,NwvMDEf7,7tMugDY8kn,9MVkNBVezECSwR23j,yYhH_r1w,PNxWRJoqIDiDmv9Dl9,guYrPwYR7ohL,__,0:10:08,0:00:14,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/urgent-care,Lab,1,0,0,1,0,6FNMMXX,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/6FNMMXX.mp3
1,877-214-8220,2026-08-03 22:13:08,2026-08-03 22:21:11,00:08:03,2026-08-03 22:15:12,Northeast,New England,Springfield,Landline,St. Luke's Orthopedic Center,Display Ad,Banner Ad,Pediatric_Specialists_Near_You,__,__,__,__,__,__,__,Mf2NyK4Cn8tVd-jrGSFq,0:07:40,0:00:23,__,__,Oncology,1,0,0,1,0,33FYVX5,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/33FYVX5.mp3
1,877-214-8220,2026-08-19 15:52:10,2026-08-19 15:55:51,00:03:41,2026-08-19 15:52:17,Northeast,New England,Providence,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Trusted_Family_Care,childrens doctor near me,4fMGKwvupsfD7fMf64_Y4,wd9KXnCsxnmNZgK1qm,6Q4UW_pD_kPOTOKhiFUn4,74W6m6MQogxfNA5jIi-xH,JQ_k_5hTWDrh6XvXZOjTk,azYvKPLD40cTbFgSQEy,__,0:03:27,0:00:14,www.surfsidehealthcare.com/oncology,www.surfsidehealthcare.com/family_practice,Pediatrics,0,1,0,0,0,QYRC4WJ,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/QYRC4WJ.mp3
1,877-214-8220,2026-08-21 11:15:38,2026-08-21 11:17:12,00:01:34,2026-08-21 11:15:45,Midwest,Southeast,Nashville,Landline,Elizabeth Medical Center,Facebook Ad,Paid Social,Compassionate_Care_Close_to_Home,__,__,__,__,__,PAwbWqPxzUAEql6wk1Bw,CHGzeoChKslLwgmmNi,__,0:01:19,0:00:15,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/family_practice,Oncology,0,1,0,0,1,4SFX7Q3,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/4SFX7Q3.mp3
1,877-214-8220,2026-08-07 11:25:02,2026-08-07 11:34:27,00:09:25,2026-08-07 11:29:12,Midwest,Gulf Coast,Biloxi,Landline,Associates Orthopedic Medicine,Google Ad,Paid Search,Compassionate_Care_Close_to_Home,walk in clinic near me,RDLF4lvfupV,qBCtBmukWJRD5txFOsZANB,GdgCgeMj8BUb6HVf,YeCqukhPAwB1Lc7,Mktx0XpWPWZT0RcHfRb,3aWAV2IRxCwLM4rbBYJ,__,0:09:10,0:00:15,www.surfsidehealthcare.com/urgent-care,www.surfsidehealthcare.com/pediatrics,0,0,0,1,0,0,9QH2TE8,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/9QH2TE8.mp3
1,877-214-8220,2026-08-31 11:59:59,2026-08-31 12:09:31,00:09:32,2026-08-31 12:01:22,Midwest,Southeast,Raleigh,Mobile,Elizabeth Medical Center,SFMC,Email,Orthopedic_Experts_You_Trust,__,__,__,__,__,__,__,__,0:09:09,0:00:23,__,__,Urology,1,0,0,0,0,WCTV3PZ,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/WCTV3PZ.mp3
1,877-214-8220,2026-08-22 10:07:55,2026-08-22 10:17:15,00:09:20,2026-08-22 10:14:24,Northeast,New England,Hartford,Mobile,St. Luke's Orthopedic Center,Prime Time Ad,TV Ad,Urgent_Care_Open_Late,__,__,__,__,__,__,__,__,0:09:09,0:00:11,__,__,Family Medicine,1,0,0,1,0,VPNEPMA,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/VPNEPMA.mp3
1,877-214-8220,2026-08-20 09:39:13,2026-08-20 09:46:15,00:07:02,2026-08-20 09:45:18,Northeast,New England,Boston,Mobile,St. Luke's Orthopedic Center,Google.com,Organic,__,__,__,__,__,__,uIGGEHbnR-of7,MDwdc3gc4fGXXSu-dQg,__,0:06:42,0:00:20,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/oncology,Family Medicine,1,0,0,1,0,ZVQEWB4,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/ZVQEWB4.mp3
1,877-214-8220,2026-08-28 10:40:23,2026-08-28 10:54:28,00:14:05,2026-08-28 10:45:48,Midwest,Gulf Coast,Baton Rouge,Mobile,Associates Orthopedic Medicine,Postcard,Direct Mail,Compassionate_Care_Close_to_Home,__,__,__,__,__,__,__,__,0:13:55,0:00:10,__,__,Pediatrics,1,0,0,1,0,JBTE7N3,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/JBTE7N3.mp3
1,877-214-8220,2026-08-23 14:27:45,2026-08-23 14:35:04,00:07:19,2026-08-23 14:33:29,Midwest,Gulf Coast,Pensacola,Landline,Associates Orthopedic Medicine,Google Ad,Paid Search,Rated_Top_Oncology,orthopedic doctor for knee pain,gymbJouNkfy2S,SB0GC0c3,C_e-sMCQ,-wlZ0DjLyosZz,WimTcKRj2i8Ot,-KXZd78s7,__,0:06:56,0:00:23,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/oncology,Family Medicine,1,0,0,1,0,KR2WJCD,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/KR2WJCD.mp3
1,877-214-8220,2026-08-02 13:26:06,2026-08-02 13:38:20,00:12:14,2026-08-02 13:29:54,Midwest,Southeast,Raleigh,Landline,Elizabeth Medical Center,Facebook Ad,Paid Social,Urgent_Care_Open_Late,__,__,__,__,__,nN3QXl3tCDJzpK,Obon1yUs-uyyTAp828R,__,0:12:01,0:00:13,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/orthopedic,Orthopedic,1,0,0,1,0,UTCCACA,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/UTCCACA.mp3
1,877-214-8220,2026-08-20 15:57:16,2026-08-20 15:57:55,00:00:39,2026-08-20 15:57:16,Midwest,Gulf Coast,Gulfport,Mobile,Associates Orthopedic Medicine,Postcard,Direct Mail,Compassionate_Care_Close_to_Home,__,__,__,__,__,__,__,__,0:00:21,0:00:18,__,__,0,0,0,1,0,0,M32VBAU,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/M32VBAU.mp3
1,877-214-8220,2026-08-23 17:41:40,2026-08-23 17:50:46,00:09:06,2026-08-23 17:41:49,Midwest,Gulf Coast,Tampa,Landline,Associates Orthopedic Medicine,SFMC,Email,Trusted_Family_Care,__,__,__,__,__,__,__,__,0:08:56,0:00:10,__,__,Oncology,0,1,0,0,1,89D8YXC,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/89D8YXC.mp3
1,877-214-8220,2026-08-22 17:27:19,2026-08-22 17:30:46,00:03:27,2026-08-22 17:27:34,Midwest,Southeast,Augusta,Mobile,Elizabeth Medical Center,Prime Time Ad,TV Ad,Pediatric_Specialists_Near_You,__,__,__,__,__,__,__,__,0:03:03,0:00:24,__,__,Oncology,0,1,0,0,1,P37DGZX,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/P37DGZX.mp3
1,877-214-8220,2026-08-19 14:22:30,2026-08-19 14:22:40,00:00:10,2026-08-19 14:22:32,Midwest,Southeast,Augusta,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Rated_Top_Oncology,sports injury doctor,vKiefpQF4E,NtPluKZbfbP0Tp,l-H5bR1w25VDs-9pei,rXJVMvsqH8mj71xe,qcRrgbAXA,l1bFSZQx,__,0:00:00,0:00:10,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/pediatrics,Pediatrics,1,0,0,0,0,78AHVF5,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/78AHVF5.mp3
1,877-214-8220,2026-08-30 09:01:53,2026-08-30 09:03:12,00:01:19,2026-08-30 09:02:24,Northeast,New England,Worcester,Landline,St. Luke's Orthopedic Center,Google Ad,Paid Search,Trusted_Family_Care,walk in clinic near me,nyYiYGqisUjhIKOKvZNhh,iDqpLpteRN0sjuXxp6q,14gKjKDRp0,PbVsqRvgMixkcgeMWqcyg,-dYS7xptQ_FkrdZr1O2,tduJ-xJZbg-PvcbxS1ceO3,__,0:00:55,0:00:24,www.surfsidehealthcare.com/urgent-care,www.surfsidehealthcare.com/oncology,0,0,0,1,0,0,78KZUQR,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/78KZUQR.mp3
1,877-214-8220,2026-08-11 16:29:23,2026-08-11 16:39:49,00:10:26,2026-08-11 16:30:06,Midwest,Southeast,Raleigh,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Urgent_Care_Open_Late,orthopedic doctor for knee pain,jF-SyfdYT1QnlkCZI,Lv80AsjFvJ62sf6Xoe,10QNbJ5ge,kkyRjZYep7df,sp8q151sCK1FZOxX,tR5rITz6-uebbBBi,__,0:10:07,0:00:19,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/,Urology,1,0,0,0,0,RN9NNTZ,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/RN9NNTZ.mp3
1,877-214-8220,2026-08-10 03:15:46,2026-08-10 03:28:00,00:12:14,2026-08-10 03:27:21,Midwest,Southeast,Charleston,Landline,Elizabeth Medical Center,Google Ad,Paid Search,Trusted_Family_Care,childrens doctor near me,_B8U0TKo1,Sv7buQ1LGlGqy_RWR2tiW,B0G-4lLk_7SN93n,MPU6WdsZg_uzNUUsiE,YE_KzSG2mkGwWu_tkWT,9_Gg4ZXPxrLyXqCH,__,0:11:53,0:00:21,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/,0,0,0,1,0,0,HEMVEVS,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/HEMVEVS.mp3
1,877-214-8220,2026-08-13 17:08:04,2026-08-13 17:22:26,00:14:22,2026-08-13 17:17:10,Midwest,Southeast,Charlotte,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Same_Day_Appointments,childrens doctor near me,vfw52k_RmRi-8-Zlrbb7,3P5l6kao2NwUSv2Iv,MBZt4J8rJt3UPObdza1vc,G3ZwQAnXW5,DYzYJ3yUjdnO_CA,wTT5sEWQv5VsQECRH2a1,__,0:14:08,0:00:14,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/billing_and_administration,Lab,0,1,0,0,0,N4X9KU2,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/N4X9KU2.mp3
1,877-214-8220,2026-08-14 04:22:07,2026-08-14 04:36:31,00:14:24,2026-08-14 04:29:47,Midwest,Southeast,Charlotte,Mobile,Elizabeth Medical Center,SFMC,Email,World_Class_Care,__,__,__,__,__,__,__,__,0:14:13,0:00:11,__,__,0,0,0,1,0,0,K3E8HB5,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/K3E8HB5.mp3
1,877-214-8220,2026-08-26 15:47:15,2026-08-26 15:51:02,00:03:47,2026-08-26 15:48:53,Midwest,Southeast,Atlanta,Mobile,Elizabeth Medical Center,Postcard,Direct Mail,Trusted_Family_Care,__,__,__,__,__,__,__,__,0:03:34,0:00:13,__,__,Pediatrics,0,1,0,0,1,6ARUE2T,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/6ARUE2T.mp3
1,877-214-8220,2026-08-24 23:09:04,2026-08-24 23:23:33,00:14:29,2026-08-24 23:18:41,Northeast,New England,Worcester,Mobile,St. Luke's Orthopedic Center,Google.com,Organic,__,__,__,__,__,__,Ip4cWkorF,EiAdTGlOnt,__,0:14:17,0:00:12,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/urgent-care,Orthopedic,0,1,0,0,1,97ZS9X7,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/97ZS9X7.mp3
1,877-214-8220,2026-08-25 10:36:03,2026-08-25 10:48:46,00:12:43,2026-08-25 10:47:00,Midwest,Gulf Coast,Pensacola,Mobile,Associates Orthopedic Medicine,SFMC,Email,Same_Day_Appointments,__,__,__,__,__,__,__,__,0:12:32,0:00:11,__,__,Pediatrics,1,0,0,1,0,VRXA38Y,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/VRXA38Y.mp3
1,877-214-8220,2026-08-16 14:50:46,2026-08-16 15:05:28,00:14:42,2026-08-16 15:00:20,Midwest,Southeast,Raleigh,Mobile,Elizabeth Medical Center,Facebook Ad,Paid Social,World_Class_Care,__,__,__,__,__,0xRF2zEbnLxr,dAt9Vi3FwuyT,__,0:14:32,0:00:10,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/urgent-care,Radiology,1,0,0,1,0,VE7FNAX,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/VE7FNAX.mp3
1,877-214-8220,2026-08-17 12:55:50,2026-08-17 12:59:42,00:03:52,2026-08-17 12:55:53,Midwest,Southeast,Charleston,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Pediatric_Specialists_Near_You,oncologist near me,LxOuK-uCbu9bRGH,ErCRMfnSnM_3S6,fY1dNWvL_,98K3Ii12lHiyQtNZ,PtdaknLCtT0,0Y5gl3kq,__,0:03:27,0:00:25,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/urgent-care,Urology,1,0,0,1,0,Y2TZNBF,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/Y2TZNBF.mp3
1,877-214-8220,2026-08-15 11:03:08,2026-08-15 11:12:43,00:09:35,2026-08-15 11:07:32,Midwest,Gulf Coast,Tampa,Landline,Associates Orthopedic Medicine,Display Ad,Banner Ad,World_Class_Care,__,__,__,__,__,__,__,81HjiE3qZYr1UI-l6fCGu,0:09:20,0:00:15,__,__,Family Medicine,1,0,0,1,0,6J36UW5,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/6J36UW5.mp3
1,877-214-8220,2026-08-15 11:48:13,2026-08-15 11:55:04,00:06:51,2026-08-15 11:52:32,Midwest,Gulf Coast,New Orleans,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Orthopedic_Experts_You_Trust,oncologist near me,6ai1ZyKY4qgfVV6Ry,CfmzrJX8ArGHfY39g4,PvSZw6HJmxCV-eIbtee,4zouypVH3a8Uq,heoDWXme1FpVTY0dbuQ,_rEJss0lQY8IYF_w,__,0:06:34,0:00:17,www.surfsidehealthcare.com/,www.surfsidehealthcare.com/urgent-care,Family Medicine,1,0,0,1,0,VTC3UKF,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/VTC3UKF.mp3
1,877-214-8220,2026-08-14 15:19:00,2026-08-14 15:33:41,00:14:41,2026-08-14 15:28:09,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,World_Class_Care,walk in clinic near me,KheDPT9AxJw6-iA4,wdM140AfZZ8AMK1MGfS,UFiyZSnSqayiBl,775OU6ktNHNQzc_GUw2gx,cOQPZ7CEMFy4MwRS,33GGJDpZLeiylt5GWLKaER,__,0:14:29,0:00:12,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/,Oncology,1,0,0,1,0,7X9CDG4,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/7X9CDG4.mp3
1,877-214-8220,2026-08-03 13:46:00,2026-08-03 13:46:02,00:00:02,2026-08-03 13:46:02,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Now_Accepting_New_Patients,same day appointment doctor,qvXY3ZQw7TSGTs2-bR,qwc_Kr6YHO0Ot8,SvgtPAZggvegV5XUD,DqTdBbwauj9dywUj_,D5UH4XP1L0kK5k,5qgVIWfCp,__,0:00:00,0:00:02,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/orthopedic,0,0,0,1,0,0,KA754J5,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/KA754J5.mp3
